Education,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spent,Accepted,Age,Family_Size,Customer_Tenure,Relationship_Status_Partnered,Relationship_Status_Single,Age_Group,Income_Group
1,31928.0,5,2,3,0,4,7,0,72,0,35,3,3908,True,False,Young,Medium
2,74881.0,48,4,9,2,12,5,0,964,0,63,4,4293,True,False,Senior,High
1,65819.0,99,1,5,4,10,3,0,1383,0,46,2,4392,True,False,Middle-aged,High
3,51411.0,81,1,0,0,3,5,0,18,0,71,4,4214,False,True,Senior,Medium
1,51983.0,95,3,9,2,10,7,0,793,0,60,2,4482,False,True,Senior,Medium
2,42386.0,43,1,3,0,3,8,0,100,0,38,3,4347,True,False,Middle-aged,Medium
2,30390.0,5,1,2,0,3,6,0,80,0,37,2,4115,True,False,Middle-aged,Medium
1,30983.0,50,1,4,0,3,8,0,167,1,61,1,4412,False,True,Senior,Medium
1,66033.0,76,2,8,3,7,7,0,677,0,67,2,4340,False,True,Senior,High
2,37284.0,46,1,0,0,3,6,0,23,0,49,4,4272,True,False,Middle-aged,Medium
2,57530.0,68,1,1,1,4,1,0,92,0,73,2,4075,False,True,Senior,Medium
2,76800.0,33,1,4,4,7,1,0,641,0,59,2,3928,True,False,Senior,High
1,63943.0,50,1,6,4,6,5,0,1106,0,68,3,4480,True,False,Senior,High
1,76081.0,85,1,4,5,4,2,0,1033,1,62,2,3852,True,False,Senior,High
1,67445.0,63,5,9,6,12,6,0,1174,0,50,3,4501,True,False,Middle-aged,High
2,37054.0,89,2,1,0,3,7,0,25,0,57,4,4102,True,False,Senior,Medium
2,47175.0,81,6,4,2,4,8,0,240,1,62,4,4424,True,False,Senior,Medium
1,31859.0,77,1,1,0,2,7,0,20,0,48,2,4195,False,True,Middle-aged,Medium
1,27215.0,50,4,2,1,4,6,0,102,0,63,4,4337,False,True,Senior,Low
3,70179.0,10,3,7,3,13,5,0,1034,0,48,2,4158,False,True,Middle-aged,High
1,39922.0,30,2,3,0,4,8,0,156,0,41,3,4315,True,False,Middle-aged,Medium
2,49681.0,66,6,7,1,7,7,0,458,0,48,4,4052,True,False,Middle-aged,Medium
1,24645.0,16,1,1,0,2,8,0,17,0,36,3,4420,True,False,Middle-aged,Low
1,79865.0,12,1,5,10,5,1,0,792,0,70,2,3826,False,True,Senior,High
1,44322.0,30,2,3,0,3,8,0,92,0,39,3,3828,True,False,Middle-aged,Medium
1,47958.0,8,2,6,3,5,5,0,407,0,72,2,4341,False,True,Senior,Medium
2,63972.0,93,4,5,4,10,4,0,1269,1,60,2,4389,False,True,Senior,High
1,75315.0,14,2,5,4,12,2,0,841,0,70,3,3890,True,False,Senior,High
3,55517.0,53,5,11,1,6,9,0,633,1,74,4,4455,True,False,Senior,Medium
3,75283.0,26,6,6,3,5,4,0,1019,0,67,4,4274,True,False,Senior,High
3,82800.0,23,1,7,6,12,3,0,1315,1,78,1,4397,False,True,Senior,High
1,38998.0,92,3,2,0,3,8,0,54,0,70,4,4418,True,False,Senior,Medium
2,90638.0,29,1,3,4,10,1,0,2510,1,33,1,3951,False,True,Young,Very High
2,27161.0,41,1,1,0,3,7,0,52,0,38,3,4059,True,False,Middle-aged,Low
1,42014.0,56,6,7,1,6,8,0,436,1,47,3,4496,True,False,Middle-aged,Medium
3,38201.0,19,4,5,1,5,8,0,268,0,64,3,4272,True,False,Senior,Medium
1,45203.0,4,1,3,1,3,6,0,147,1,42,4,3913,True,False,Middle-aged,Medium
3,81574.0,89,1,4,5,8,1,0,1798,1,77,2,3877,True,False,Senior,High
1,34935.0,71,1,2,1,4,7,0,137,0,32,2,4188,True,False,Young,Medium
2,60482.0,81,1,7,2,7,7,0,507,0,48,2,4337,False,True,Middle-aged,High
1,34633.0,31,1,1,0,2,6,0,15,0,68,4,3972,True,False,Senior,Medium
2,78093.0,53,1,4,7,5,1,0,1105,0,77,2,4015,True,False,Senior,High
1,82460.0,78,1,5,3,6,1,0,974,0,74,1,4024,False,True,Senior,High
2,45903.0,80,2,2,1,3,4,0,66,0,58,3,3882,True,False,Senior,Medium
1,81361.0,18,1,3,10,13,1,0,778,1,37,1,3939,False,True,Middle-aged,High
3,35860.0,37,2,1,1,2,5,0,49,1,51,3,3856,False,True,Middle-aged,Medium
2,40442.0,52,4,3,1,4,7,0,169,1,72,4,4494,True,False,Senior,Medium
1,61482.0,39,1,3,2,6,2,0,299,0,59,2,3817,True,False,Senior,High
1,34968.0,11,6,3,2,5,7,0,221,0,44,3,4260,True,False,Middle-aged,Medium
1,75794.0,33,1,7,5,12,3,0,1682,1,37,2,4002,True,False,Middle-aged,High
3,31497.0,22,2,3,1,4,8,0,155,0,62,3,4385,True,False,Senior,Medium
1,74268.0,83,1,4,3,5,2,0,892,0,69,2,4315,True,False,Senior,High
0,13724.0,43,1,2,0,2,9,0,58,1,36,3,4482,True,False,Middle-aged,Low
2,45143.0,74,3,6,1,5,7,0,311,0,59,3,4122,True,False,Senior,Medium
3,52569.0,54,1,2,0,4,3,0,95,0,57,2,3900,False,True,Senior,Medium
3,48432.0,3,5,7,1,6,8,0,424,1,51,2,4434,False,True,Middle-aged,Medium
2,17144.0,96,5,3,0,4,7,0,47,0,64,4,3949,True,False,Senior,Low
1,36108.0,68,3,7,1,4,9,0,339,1,40,2,4072,False,True,Middle-aged,Medium
1,76445.0,2,1,2,5,13,6,0,1410,0,53,3,4454,True,False,Middle-aged,High
3,36663.0,40,1,1,1,3,2,0,35,0,49,3,3880,True,False,Middle-aged,Medium
2,53843.0,64,4,8,5,3,7,0,562,0,59,3,4182,True,False,Senior,Medium
2,90226.0,26,1,4,7,12,2,0,2352,1,68,2,4456,True,False,Senior,Very High
2,70638.0,69,1,4,5,10,3,0,1334,1,69,1,4208,False,True,Senior,High
1,44512.0,57,2,1,0,3,4,0,32,0,64,4,4118,True,False,Senior,Medium
1,27116.0,78,2,2,0,3,7,0,41,0,63,4,3934,True,False,Senior,Low
3,54072.0,71,1,2,0,2,8,0,39,0,61,4,4152,True,False,Senior,Medium
1,71855.0,59,4,5,5,11,3,0,1141,0,47,3,4344,True,False,Middle-aged,High
2,51250.0,28,5,10,5,4,9,0,710,1,34,2,4271,False,True,Young,Medium
2,60432.0,61,5,7,2,5,6,0,401,0,51,3,3927,True,False,Middle-aged,High
3,65526.0,22,1,4,4,8,2,0,506,0,60,3,3894,True,False,Senior,High
1,68655.0,95,1,4,5,11,3,0,1538,0,36,1,4503,False,True,Middle-aged,High
2,12393.0,38,1,2,0,3,9,0,57,0,46,2,4387,True,False,Middle-aged,Low
1,64509.0,19,1,6,3,9,4,0,1722,1,34,1,4131,False,True,Young,High
1,33955.0,92,4,5,1,5,8,0,270,0,49,2,4139,False,True,Middle-aged,Medium
1,31353.0,24,2,1,1,2,8,0,31,1,47,4,3997,True,False,Middle-aged,Medium
1,55434.0,21,3,5,3,13,4,0,882,0,40,3,4082,True,False,Middle-aged,Medium
1,28359.0,35,1,1,0,2,7,0,16,0,41,3,4060,True,False,Middle-aged,Low
1,57100.0,9,2,3,2,7,3,0,311,0,37,2,3857,False,True,Middle-aged,Medium
1,69139.0,23,1,4,1,5,4,0,227,0,59,3,3968,True,False,Senior,High
2,52973.0,92,6,9,6,9,8,0,1152,0,68,3,4413,True,False,Senior,Medium
3,51717.0,55,1,3,0,4,7,0,122,1,59,3,4128,True,False,Senior,Medium
1,18793.0,14,3,2,0,4,8,0,77,0,53,3,4348,True,False,Middle-aged,Low
2,66664.0,78,1,5,7,6,3,0,1289,0,42,2,4457,True,False,Middle-aged,High
1,50664.0,64,6,8,1,6,9,0,561,0,65,3,4344,False,True,Senior,Medium
1,54414.0,49,4,3,1,5,4,0,211,0,61,4,4337,True,False,Senior,Medium
3,54549.0,8,2,5,1,4,7,0,233,0,72,3,3933,True,False,Senior,Medium
3,47111.0,35,6,3,2,10,9,0,1092,0,53,2,4474,False,True,Middle-aged,Medium
3,41003.0,11,1,6,2,8,6,0,601,0,61,1,4284,False,True,Senior,Medium
1,19444.0,8,3,4,1,2,7,0,54,1,42,3,3942,True,False,Middle-aged,Low
2,36301.0,53,1,3,0,3,7,0,78,0,48,3,4062,True,False,Middle-aged,Medium
3,73059.0,36,1,9,3,13,4,0,1095,0,77,3,4117,True,False,Senior,High
3,42731.0,64,3,4,1,5,5,0,244,0,55,3,4066,True,False,Middle-aged,Medium
3,52854.0,43,2,2,1,4,5,0,116,0,65,4,3912,True,False,Senior,Medium
1,22775.0,40,1,1,0,2,8,0,15,0,46,3,4190,True,False,Middle-aged,Low
3,46681.0,52,2,4,6,4,5,0,425,0,76,4,4079,True,False,Senior,Medium
3,59821.0,11,6,11,2,7,8,0,734,0,69,3,4258,True,False,Senior,Medium
1,50002.0,21,2,8,2,7,7,0,638,0,70,2,4192,False,True,Senior,Medium
1,69755.0,23,1,3,6,12,1,0,894,0,79,2,4085,True,False,Senior,High
1,44078.0,17,2,2,0,3,5,0,41,0,55,4,3825,True,False,Middle-aged,Medium
2,30560.0,6,1,1,0,3,7,0,31,0,48,3,4182,True,False,Middle-aged,Medium
2,35924.0,56,1,1,0,3,5,0,34,0,55,4,3913,True,False,Middle-aged,Medium
3,64140.0,71,5,2,5,6,5,0,1750,1,60,3,4094,False,True,Senior,High
1,56386.0,51,6,9,1,7,9,0,612,0,43,4,4425,True,False,Middle-aged,Medium
0,24594.0,94,1,1,0,3,5,0,29,0,45,3,4016,True,False,Middle-aged,Low
2,75774.0,27,1,7,5,8,4,0,823,0,43,3,3873,True,False,Middle-aged,High
2,39228.0,1,1,0,0,3,4,0,20,0,64,1,4230,False,True,Senior,Medium
2,58494.0,56,2,6,2,6,6,0,396,0,50,3,4014,True,False,Middle-aged,Medium
1,58684.0,71,1,5,3,12,2,0,813,1,43,1,3828,False,True,Middle-aged,Medium
1,57136.0,18,1,7,5,7,6,0,1179,1,57,1,4222,False,True,Senior,Medium
3,56551.0,48,3,2,1,4,4,0,138,0,74,3,3868,False,True,Senior,Medium
1,22448.0,86,3,2,1,3,3,0,55,0,42,3,3938,True,False,Middle-aged,Low
1,82014.0,48,1,3,6,12,6,0,1511,1,63,1,4493,False,True,Senior,High
1,34213.0,2,3,3,1,2,9,0,117,1,61,3,4475,False,True,Senior,Medium
1,117416.25,13,0,0,10,0,1,0,1730,0,47,2,4241,True,False,Middle-aged,Very High
3,25358.0,57,2,1,0,3,6,0,32,0,77,2,4157,False,True,Senior,Low
2,35544.0,77,1,2,0,3,7,0,67,0,46,2,3928,False,True,Middle-aged,Medium
2,36634.0,0,3,5,2,5,7,0,335,0,70,3,4212,True,False,Senior,Medium
3,62670.0,57,1,5,3,13,3,0,825,0,70,3,3962,True,False,Senior,High
2,50334.0,24,6,7,4,6,6,0,694,0,52,3,4155,True,False,Middle-aged,Medium
1,72066.0,55,1,4,6,6,2,0,1792,1,43,1,3821,False,True,Middle-aged,High
3,50729.0,62,6,6,2,7,6,0,496,0,66,3,4238,False,True,Senior,Medium
1,34916.0,89,4,5,1,3,9,0,231,0,56,4,4225,True,False,Senior,Medium
1,64892.0,77,2,6,4,12,4,0,902,0,48,2,3846,False,True,Middle-aged,High
1,43602.0,45,3,3,1,2,6,0,68,0,58,3,3985,False,True,Senior,Medium
3,33996.0,46,1,1,1,3,4,0,71,0,35,1,4106,False,True,Young,Medium
2,41473.0,80,1,2,0,3,7,0,76,0,39,2,4190,False,True,Middle-aged,Medium
3,63246.0,60,1,6,3,12,4,0,772,0,57,4,4128,True,False,Senior,High
3,36732.0,71,3,1,1,4,2,0,47,0,65,4,3997,True,False,Senior,Medium
3,69084.0,43,2,7,3,13,8,0,1586,0,54,3,4037,True,False,Middle-aged,High
3,77766.0,97,2,11,10,11,6,0,1529,1,57,3,4307,True,False,Senior,High
3,37929.0,49,2,4,2,5,7,0,265,1,39,1,4149,False,True,Middle-aged,Medium
1,86610.0,66,1,5,6,6,2,0,1603,0,73,2,4112,True,False,Senior,High
2,80141.0,20,1,7,4,10,6,0,2091,1,38,2,4349,True,False,Middle-aged,High
2,72635.0,54,1,6,8,6,3,0,981,1,69,2,4206,True,False,Senior,High
1,69016.0,61,4,8,9,13,5,0,1533,0,54,3,4399,True,False,Middle-aged,High
2,20193.0,18,1,1,1,4,4,0,82,0,33,2,4393,True,False,Young,Low
1,27573.0,45,4,5,1,4,8,0,244,0,49,3,4276,True,False,Middle-aged,Low
0,15862.0,26,1,1,0,3,8,0,36,0,45,2,4182,False,True,Middle-aged,Low
3,49544.0,0,2,5,1,8,7,0,404,0,48,3,4317,True,False,Middle-aged,Medium
1,33228.0,28,1,2,0,3,7,0,71,0,44,3,3972,True,False,Middle-aged,Medium
1,70440.0,49,1,5,10,7,3,0,1572,1,46,2,4079,True,False,Middle-aged,High
1,38232.0,84,4,3,1,3,5,0,122,0,53,4,3978,True,False,Middle-aged,Medium
3,22554.0,38,4,2,0,4,5,0,41,0,69,4,4418,True,False,Senior,Low
3,23536.0,53,1,0,0,3,3,0,10,0,41,3,3840,True,False,Middle-aged,Low
1,49413.0,88,2,4,2,5,5,0,304,0,72,3,4062,True,False,Senior,Medium
1,42231.0,99,1,1,0,3,5,0,37,0,55,4,3911,True,False,Middle-aged,Medium
2,78789.0,12,1,4,6,5,2,0,1754,1,44,1,4505,False,True,Middle-aged,High
1,56534.0,35,4,10,4,7,8,0,815,1,56,3,4156,True,False,Senior,Medium
1,58350.0,5,4,8,3,12,6,0,1001,0,53,2,4356,False,True,Middle-aged,Medium
1,81217.0,77,1,3,7,11,1,0,1157,0,35,1,4160,False,True,Young,High
1,49090.0,45,3,7,2,9,7,0,688,0,73,2,4160,False,True,Senior,Medium
2,61787.0,71,1,8,4,6,5,0,1319,0,37,1,4173,False,True,Middle-aged,High
3,18169.0,40,1,1,0,2,8,0,21,0,39,3,4310,True,False,Middle-aged,Low
2,24336.0,82,1,1,0,2,7,0,31,0,43,2,4486,False,True,Middle-aged,Low
1,18222.0,70,1,2,0,3,8,0,67,0,34,2,4360,True,False,Young,Low
1,62335.0,87,2,3,3,13,2,0,708,0,72,2,4217,False,True,Senior,High
2,42033.0,95,1,1,0,2,7,0,25,0,53,4,4463,True,False,Middle-aged,Medium
3,86580.0,72,0,4,2,5,1,0,746,1,41,2,4302,True,False,Middle-aged,High
3,41437.0,5,1,1,0,3,7,0,32,0,67,3,4460,False,True,Senior,Medium
2,73705.0,86,2,9,6,8,5,0,1695,0,73,3,3931,False,True,Senior,High
1,61064.0,80,5,8,4,11,6,0,1080,0,48,3,4482,True,False,Middle-aged,High
2,38452.0,62,3,3,0,3,7,0,72,0,69,4,3906,True,False,Senior,Medium
1,18358.0,49,3,3,0,4,7,0,57,0,35,2,4036,False,True,Young,Low
3,55012.0,85,6,8,2,9,5,0,660,0,51,3,3915,True,False,Middle-aged,Medium
0,9722.0,7,4,3,1,3,8,0,103,1,51,3,4450,True,False,Middle-aged,Low
3,38175.0,6,3,3,1,4,7,0,153,0,40,3,4094,True,False,Middle-aged,Medium
2,58656.0,25,4,7,8,13,6,0,1220,1,68,3,4462,True,False,Senior,Medium
1,52117.0,55,2,5,2,4,7,0,279,0,59,3,4497,True,False,Senior,Medium
1,64813.0,81,1,7,2,10,5,0,745,0,46,3,3993,True,False,Middle-aged,High
3,54222.0,98,1,3,3,5,3,0,264,0,51,3,3935,True,False,Middle-aged,Medium
1,83512.0,31,1,4,7,10,1,0,2157,1,38,2,3827,True,False,Middle-aged,High
2,77520.0,30,1,8,7,7,4,0,1526,1,65,3,4120,True,False,Senior,High
1,41154.0,98,1,1,0,4,5,0,69,0,46,3,4261,True,False,Middle-aged,Medium
1,80398.0,92,1,5,8,12,3,0,1597,1,58,2,4411,True,False,Senior,High
0,18746.0,41,2,3,0,3,6,0,64,0,32,2,3846,False,True,Young,Low
1,35196.0,68,6,6,1,5,8,0,497,0,40,3,4408,True,False,Middle-aged,Medium
1,60230.0,78,2,6,3,6,5,0,1067,0,68,2,4220,False,True,Senior,High
1,22108.0,46,2,2,0,3,7,0,31,0,47,4,3867,True,False,Middle-aged,Low
1,44392.0,71,5,4,1,4,7,0,211,0,50,4,4112,True,False,Middle-aged,Medium
3,55424.0,6,4,7,5,9,6,0,877,1,48,3,4396,True,False,Middle-aged,Medium
1,17688.0,82,1,1,0,2,8,0,11,0,45,3,4347,True,False,Middle-aged,Low
3,92491.0,71,1,7,5,12,3,0,2034,1,41,2,4239,True,False,Middle-aged,Very High
1,90273.0,32,1,5,6,7,2,0,1991,1,33,1,4012,False,True,Young,Very High
3,82571.0,28,0,6,5,13,2,0,1686,1,62,1,3903,False,True,Senior,High
3,38513.0,20,5,6,1,5,8,0,324,1,42,2,3967,False,True,Middle-aged,Medium
2,16653.0,10,3,2,1,3,6,0,69,1,45,2,3887,False,True,Middle-aged,Low
1,42586.0,7,5,4,1,6,8,0,252,1,69,4,4423,True,False,Senior,Medium
0,23529.0,67,1,1,1,2,6,0,54,0,59,2,4353,False,True,Senior,Low
2,74881.0,48,4,9,2,12,5,0,964,0,63,4,4293,True,False,Senior,High
1,71107.0,61,2,7,6,13,4,0,1327,0,73,3,4312,True,False,Senior,High
3,46910.0,36,2,2,0,3,6,0,68,0,60,4,3913,True,False,Senior,Medium
1,18690.0,77,1,1,1,2,8,0,60,0,65,2,4363,True,False,Senior,Low
1,37244.0,90,1,1,1,2,7,0,55,1,69,3,4243,False,True,Senior,Medium
1,82427.0,35,1,3,5,12,1,0,1456,1,58,2,3924,True,False,Senior,High
2,75342.0,38,1,5,2,10,4,0,563,0,66,2,4234,False,True,Senior,High
1,70044.0,46,4,7,10,5,5,0,1504,0,70,2,4311,False,True,Senior,High
1,79146.0,33,2,8,1,8,6,0,564,0,57,3,3881,False,True,Senior,High
1,77437.0,70,1,4,5,13,1,0,1125,1,61,2,4030,True,False,Senior,High
1,54984.0,51,4,6,1,6,7,0,358,1,65,3,3851,True,False,Senior,Medium
3,42403.0,18,1,1,0,3,8,0,42,0,53,3,4015,True,False,Middle-aged,Medium
1,55761.0,97,2,4,1,3,6,0,184,1,60,3,3881,True,False,Senior,Medium
1,37292.0,32,5,6,3,5,8,0,460,0,41,3,4252,True,False,Middle-aged,Medium
3,45576.0,9,1,3,1,3,8,0,145,1,79,1,3847,False,True,Senior,Medium
1,70321.0,6,1,6,5,13,4,0,1376,1,77,2,4344,True,False,Senior,High
3,58086.0,80,2,11,3,7,8,0,792,0,55,2,4340,False,True,Middle-aged,Medium
1,81795.0,74,1,4,10,7,2,0,1382,0,72,2,4426,True,False,Senior,High
0,28389.0,49,1,1,0,2,7,0,28,0,77,2,4401,True,False,Senior,Low
2,66835.0,21,1,6,4,13,2,0,1033,0,78,2,4089,True,False,Senior,High
1,69901.0,95,3,7,3,10,5,0,882,0,55,2,4211,False,True,Middle-aged,High
3,80360.0,56,2,4,4,5,2,0,2231,1,75,2,4298,True,False,Senior,High
3,63342.0,48,3,8,3,5,6,0,1101,1,63,3,4436,True,False,Senior,High
1,44989.0,26,5,5,1,5,6,0,369,0,50,3,4470,True,False,Middle-aged,Medium
2,31859.0,3,1,1,0,3,7,0,48,0,44,2,3937,False,True,Middle-aged,Medium
3,51569.0,39,4,7,1,7,8,0,467,1,75,2,4317,False,True,Senior,Medium
1,30372.0,33,3,2,0,3,7,0,44,0,53,3,4366,False,True,Middle-aged,Medium
0,16014.0,42,4,1,1,4,3,0,38,0,45,3,4284,False,True,Middle-aged,Low
1,41120.0,80,3,2,1,3,6,0,81,0,56,4,4050,True,False,Senior,Medium
2,39763.0,9,2,5,1,2,9,0,167,1,53,2,4144,False,True,Middle-aged,Medium
3,38725.0,52,2,1,0,4,4,0,45,0,69,4,3865,True,False,Senior,Medium
1,77981.0,78,3,7,4,7,5,0,664,0,52,3,4214,True,False,Middle-aged,High
2,62905.0,68,3,7,2,8,4,0,622,0,60,3,4107,True,False,Senior,High
2,13533.0,45,2,2,0,3,7,0,48,0,45,2,4291,False,True,Middle-aged,Low
1,59481.0,47,2,3,3,8,2,0,461,0,49,3,4064,True,False,Middle-aged,Medium
1,72117.0,34,1,9,7,9,5,0,1073,0,47,3,4128,True,False,Middle-aged,High
2,21955.0,81,2,2,1,3,6,0,55,0,38,3,4110,True,False,Middle-aged,Low
1,67131.0,72,3,9,2,12,6,0,976,0,68,3,4275,True,False,Senior,High
3,36802.0,23,1,1,0,3,5,0,20,0,44,2,3828,False,True,Middle-aged,Medium
1,71853.0,29,1,2,8,6,1,0,1149,0,42,2,4232,True,False,Middle-aged,High
0,28249.0,80,1,2,0,3,6,0,43,0,63,2,3829,True,False,Senior,Low
2,47808.0,30,2,3,2,3,7,0,224,1,49,3,4067,True,False,Middle-aged,Medium
3,25509.0,15,3,3,0,3,9,0,101,1,50,2,4464,False,True,Middle-aged,Low
3,51012.0,86,1,4,1,4,6,0,209,0,78,2,4252,True,False,Senior,Medium
1,70596.0,68,1,3,5,12,2,0,968,0,39,1,4447,False,True,Middle-aged,High
3,85431.0,54,1,2,7,7,0,0,1165,0,72,2,4201,True,False,Senior,High
1,42664.0,44,1,1,0,3,6,0,24,0,57,3,3918,True,False,Senior,Medium
1,42586.0,7,5,4,1,6,8,0,252,1,69,4,4423,True,False,Senior,Medium
1,29760.0,87,4,3,1,4,8,0,165,0,39,2,4484,False,True,Middle-aged,Low
3,28973.0,59,2,5,1,5,8,0,269,0,47,2,4439,True,False,Middle-aged,Low
3,39435.0,16,1,3,1,2,7,0,102,0,51,3,4142,True,False,Middle-aged,Medium
2,65370.0,1,1,2,3,13,1,0,461,0,40,2,4147,True,False,Middle-aged,High
0,20194.0,64,2,2,0,3,6,0,47,0,45,2,4374,False,True,Middle-aged,Low
3,42473.0,72,3,2,1,4,5,0,144,0,48,3,3947,False,True,Middle-aged,Medium
1,64590.0,98,1,9,4,10,6,0,1338,0,56,2,4438,True,False,Senior,High
1,71232.0,91,2,11,2,10,7,0,917,0,65,3,4028,True,False,Senior,High
1,34600.0,8,5,5,2,5,8,0,318,1,53,4,4359,True,False,Middle-aged,Medium
1,46904.0,20,4,5,1,4,8,0,253,0,57,3,4418,False,True,Senior,Medium
1,49094.0,6,5,6,3,6,6,0,502,0,51,3,4461,True,False,Middle-aged,Medium
1,36075.0,54,1,2,0,4,6,0,119,0,41,3,4017,True,False,Middle-aged,Medium
2,60839.0,72,6,2,2,12,8,0,1250,0,45,4,4485,True,False,Middle-aged,High
1,77298.0,46,1,6,6,11,3,0,969,0,45,3,4054,True,False,Middle-aged,High
1,34026.0,11,3,2,1,3,5,0,76,0,74,4,4143,True,False,Senior,Medium
3,48918.0,21,2,1,0,4,4,0,62,0,61,3,3893,False,True,Senior,Medium
2,82122.0,89,1,3,9,13,1,0,1382,1,62,2,4133,True,False,Senior,High
1,37697.0,82,1,2,1,3,6,0,84,0,48,2,3957,False,True,Middle-aged,Medium
1,34074.0,69,5,3,3,3,6,0,255,1,72,4,4166,True,False,Senior,Medium
2,28520.0,55,1,1,1,2,6,0,43,0,64,4,4195,True,False,Senior,Low
1,62535.0,13,1,3,2,8,3,0,398,0,69,2,4084,False,True,Senior,High
2,36273.0,80,2,3,0,3,6,0,76,0,47,2,3889,False,True,Middle-aged,Medium
1,63404.0,97,2,6,3,4,4,0,902,1,60,4,3838,True,False,Senior,High
2,75774.0,27,1,7,5,8,4,0,823,0,43,3,3873,True,False,Middle-aged,High
1,78416.0,99,2,7,7,10,3,0,1179,0,48,3,3817,True,False,Middle-aged,High
1,75702.0,87,1,10,5,13,6,0,1921,1,50,3,4438,True,False,Middle-aged,High
2,59385.0,85,2,3,1,4,5,0,185,0,73,4,4242,True,False,Senior,Medium
1,37070.0,30,6,5,1,8,7,0,433,1,58,3,4281,False,True,Senior,Medium
1,44689.0,82,2,1,1,2,7,0,34,1,73,4,3985,True,False,Senior,Medium
1,53977.0,21,5,5,5,12,5,0,907,0,66,3,4201,True,False,Senior,Medium
3,7144.0,92,0,12,1,1,0,0,416,0,58,3,4019,False,True,Senior,Low
1,18701.0,95,4,2,0,4,5,0,44,0,60,3,4205,False,True,Senior,Low
1,90369.0,2,1,4,6,6,1,0,1588,1,68,2,3877,True,False,Senior,Very High
3,63159.0,74,1,3,5,8,3,0,1797,1,50,1,4416,False,True,Middle-aged,High
1,37758.0,49,2,1,0,3,8,0,40,0,58,4,4448,True,False,Senior,Medium
3,46757.0,71,6,4,4,7,9,0,1143,0,61,2,4405,False,True,Senior,Medium
2,79734.0,72,1,4,3,6,1,0,914,1,55,2,3816,True,False,Middle-aged,High
1,63207.0,68,1,2,3,6,7,0,1502,1,32,2,4340,True,False,Young,High
1,72071.0,4,3,5,4,8,2,0,1338,0,70,2,4315,False,True,Senior,High
3,21840.0,80,1,1,0,3,9,0,27,0,41,3,4158,True,False,Middle-aged,Low
2,58582.0,15,2,9,2,9,5,0,763,1,42,3,4089,True,False,Middle-aged,Medium
1,72282.0,70,1,5,7,9,7,0,1331,1,73,1,4160,False,True,Senior,High
1,50387.0,91,3,6,2,8,5,0,525,0,68,4,4117,True,False,Senior,Medium
3,32583.0,10,1,1,0,2,7,0,9,0,63,4,3829,True,False,Senior,Medium
1,62568.0,99,3,5,3,5,4,0,953,1,62,3,3898,True,False,Senior,High
2,44635.0,25,2,2,0,3,7,0,68,0,53,3,4076,False,True,Middle-aged,Medium
2,33316.0,34,3,2,1,4,6,0,131,0,53,3,4083,False,True,Middle-aged,Medium
1,63967.0,57,3,4,4,12,2,0,882,0,56,3,4139,True,False,Senior,High
2,52513.0,84,2,9,5,9,7,0,1149,0,46,2,4478,True,False,Middle-aged,Medium
1,25293.0,51,1,1,1,2,8,0,37,0,55,3,4102,True,False,Middle-aged,Low
3,54111.0,97,2,5,2,6,5,0,388,0,59,2,4123,False,True,Senior,Medium
1,78394.0,13,1,4,6,5,2,0,1428,1,38,2,4314,True,False,Middle-aged,High
2,80739.0,92,1,3,10,9,1,0,1633,0,66,2,4217,True,False,Senior,High
2,22669.0,30,3,4,1,2,9,0,173,1,49,3,4218,True,False,Middle-aged,Low
1,29236.0,30,2,4,0,3,9,0,99,0,37,2,4079,False,True,Middle-aged,Low
1,44911.0,11,3,4,1,4,7,0,215,0,65,3,4286,True,False,Senior,Medium
3,54693.0,72,6,6,4,13,6,0,929,0,62,3,4312,True,False,Senior,Medium
1,48186.0,39,3,4,1,4,7,0,219,0,50,3,3916,True,False,Middle-aged,Medium
1,54809.0,0,4,2,1,5,4,0,174,1,47,4,4106,True,False,Middle-aged,Medium
1,41580.0,15,3,2,1,3,5,0,92,0,46,4,4381,True,False,Middle-aged,Medium
3,80336.0,12,1,2,9,13,1,0,1052,0,54,2,4108,True,False,Middle-aged,High
1,47743.0,56,3,4,1,6,6,0,275,1,67,3,4279,True,False,Senior,Medium
2,62972.0,39,2,7,4,3,6,0,587,0,69,3,4510,True,False,Senior,High
3,57333.0,55,6,8,5,9,6,0,1662,1,70,2,4460,False,True,Senior,Medium
3,32313.0,60,3,4,0,4,9,0,159,0,42,3,4318,True,False,Middle-aged,Medium
2,84953.0,73,1,3,10,4,2,0,1024,1,71,1,4206,False,True,Senior,High
2,27071.0,90,2,2,0,3,6,0,35,0,56,2,3882,False,True,Senior,Low
2,68148.0,86,1,4,4,6,2,0,1042,0,67,2,4117,True,False,Senior,High
2,65735.0,37,5,6,2,6,7,0,395,0,59,4,4019,True,False,Senior,High
3,86836.0,7,1,6,10,6,5,0,557,1,49,2,4470,True,False,Middle-aged,High
3,4023.0,29,6,0,0,0,13,0,9,0,61,4,3821,True,False,Senior,Low
1,30093.0,19,1,2,0,3,7,0,69,0,34,2,4171,True,False,Young,Medium
3,57705.0,14,3,8,1,6,6,0,486,0,58,3,3984,True,False,Senior,Medium
